"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.countPeople"
"34_82_231+0+9473","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 10:10:05.000",1
"34_82_231+0+9472","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 10:08:44.000",0
"34_82_231+0+9471","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 10:03:44.000",0
"34_82_231+0+9470","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:58:44.000",0
"34_82_231+0+9469","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:53:44.000",0
"34_82_231+0+9468","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:48:44.000",0
"34_82_231+0+9467","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:43:44.000",0
"34_82_231+0+9466","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:38:43.000",0
"34_82_231+0+9465","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:33:43.000",0
"34_82_231+0+9464","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:28:43.000",0
"34_82_231+0+9463","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:23:43.000",0
"34_82_231+0+9462","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:18:43.000",0
"34_82_231+0+9461","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:13:43.000",0
"34_82_231+0+9460","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:08:42.000",0
"34_82_231+0+9459","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 09:03:42.000",0
"34_82_231+0+9458","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:58:42.000",0
"34_82_231+0+9457","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:53:42.000",0
"34_82_231+0+9456","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:48:42.000",0
"34_82_231+0+9455","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:43:42.000",0
"34_82_231+0+9454","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:38:42.000",0
"34_82_231+0+9453","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:33:42.000",0
"34_82_231+0+9452","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:28:41.000",0
"34_82_231+0+9451","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:23:41.000",0
"34_82_231+0+9450","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:18:41.000",0
"34_82_231+0+9449","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:13:41.000",0
"34_82_231+0+9448","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:08:41.000",0
"34_82_231+0+9447","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 08:03:41.000",0
"34_82_231+0+9446","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:58:41.000",0
"34_82_231+0+9445","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:53:40.000",0
"34_82_231+0+9444","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:48:40.000",0
"34_82_231+0+9443","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:43:40.000",0
"34_82_231+0+9442","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:38:40.000",0
"34_82_231+0+9441","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:33:40.000",0
"34_82_231+0+9440","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:28:40.000",0
"34_82_231+0+9439","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:23:40.000",0
"34_82_231+0+9438","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:18:40.000",0
"34_82_231+0+9437","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:13:39.000",0
"34_82_231+0+9436","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:08:39.000",0
"34_82_231+0+9435","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 07:03:39.000",0
"34_82_231+0+9434","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:58:39.000",0
"34_82_231+0+9433","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:53:39.000",0
"34_82_231+0+9432","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:48:39.000",0
"34_82_231+0+9431","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:43:39.000",0
"34_82_231+0+9430","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:38:39.000",0
"34_82_231+0+9429","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:33:38.000",0
"34_82_231+0+9428","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:28:38.000",0
"34_82_231+0+9427","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:23:38.000",0
"34_82_231+0+9426","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:18:38.000",0
"34_82_231+0+9425","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:13:37.000",0
"34_82_231+0+9424","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:08:37.000",0
"34_82_231+0+9423","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 06:03:37.000",0
"34_82_231+0+9422","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:58:36.000",0
"34_82_231+0+9421","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:53:36.000",0
"34_82_231+0+9420","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:48:36.000",0
"34_82_231+0+9419","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:43:36.000",0
"34_82_231+0+9418","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:38:36.000",0
"34_82_231+0+9417","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:33:36.000",0
"34_82_231+0+9416","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:28:36.000",0
"34_82_231+0+9415","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:23:36.000",0
"34_82_231+0+9414","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:18:35.000",0
"34_82_231+0+9413","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:07:56.000",0
"34_82_231+0+9412","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 05:01:59.000",0
"34_82_231+0+9411","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:56:59.000",0
"34_82_231+0+9410","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:51:59.000",0
"34_82_231+0+9409","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:46:59.000",0
"34_82_231+0+9408","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:41:59.000",0
"34_82_231+0+9407","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:36:59.000",0
"34_82_231+0+9406","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:31:59.000",0
"34_82_231+0+9405","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:26:58.000",0
"34_82_231+0+9404","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:21:58.000",0
"34_82_231+0+9403","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:16:58.000",0
"34_82_231+0+9402","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:06:46.000",0
"34_82_231+0+9401","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 04:01:46.000",0
"34_82_231+0+9400","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 03:56:45.000",0
"34_82_231+0+9399","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 03:47:28.000",0
"34_82_231+0+9398","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 03:38:49.000",0
"34_82_231+0+9397","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 03:32:23.000",0
"34_82_231+0+9396","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 03:27:17.000",0
"34_82_231+0+9395","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 03:22:17.000",0
"34_82_231+0+9394","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:57:50.000",0
"34_82_231+0+9393","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:52:50.000",0
"34_82_231+0+9392","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:47:49.000",0
"34_82_231+0+9391","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:42:49.000",0
"34_82_231+0+9390","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:37:49.000",0
"34_82_231+0+9389","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:32:48.000",0
"34_82_231+0+9388","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:24:56.000",0
"34_82_231+0+9387","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:13:39.000",0
"34_82_231+0+9386","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:08:38.000",0
"34_82_231+0+9385","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 02:03:38.000",0
"34_82_231+0+9384","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:58:38.000",0
"34_82_231+0+9383","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:53:38.000",0
"34_82_231+0+9382","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:48:38.000",0
"34_82_231+0+9381","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:43:38.000",0
"34_82_231+0+9380","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:38:38.000",0
"34_82_231+0+9379","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:33:38.000",0
"34_82_231+0+9378","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:28:37.000",0
"34_82_231+0+9377","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:23:37.000",0
"34_82_231+0+9376","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:18:37.000",0
"34_82_231+0+9375","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:13:37.000",0
"34_82_231+0+9374","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:08:37.000",0
"34_82_231+0+9373","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 01:03:37.000",0
"34_82_231+0+9372","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:58:37.000",0
"34_82_231+0+9371","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:53:37.000",0
"34_82_231+0+9370","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:48:37.000",0
"34_82_231+0+9369","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:43:36.000",0
"34_82_231+0+9368","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:38:36.000",0
"34_82_231+0+9367","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:33:36.000",0
"34_82_231+0+9366","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:28:36.000",0
"34_82_231+0+9365","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:23:36.000",0
"34_82_231+0+9364","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:18:36.000",0
"34_82_231+0+9363","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:13:36.000",0
"34_82_231+0+9362","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:08:36.000",0
"34_82_231+0+9361","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 30, 2023 @ 00:03:35.000",0
"34_82_231+0+9360","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:58:35.000",0
"34_82_231+0+9359","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:53:35.000",0
"34_82_231+0+9358","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:48:35.000",0
"34_82_231+0+9357","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:43:35.000",0
"34_82_231+0+9356","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:38:35.000",0
"34_82_231+0+9355","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:33:35.000",0
"34_82_231+0+9354","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:28:35.000",0
"34_82_231+0+9353","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:23:35.000",0
"34_82_231+0+9352","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:18:34.000",0
"34_82_231+0+9351","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:13:23.000",0
"34_82_231+0+9350","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:08:12.000",0
"34_82_231+0+9349","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 23:03:01.000",0
"34_82_231+0+9348","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:53:17.000",0
"34_82_231+0+9347","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:48:17.000",0
"34_82_231+0+9346","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:43:17.000",0
"34_82_231+0+9345","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:38:17.000",0
"34_82_231+0+9344","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:33:17.000",0
"34_82_231+0+9343","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:28:17.000",0
"34_82_231+0+9342","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:23:16.000",0
"34_82_231+0+9341","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:18:16.000",0
"34_82_231+0+9340","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:13:16.000",0
"34_82_231+0+9339","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:08:16.000",0
"34_82_231+0+9338","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 22:03:16.000",0
"34_82_231+0+9337","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:58:15.000",0
"34_82_231+0+9336","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:53:15.000",0
"34_82_231+0+9335","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:48:15.000",0
"34_82_231+0+9334","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:43:15.000",0
"34_82_231+0+9333","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:38:15.000",0
"34_82_231+0+9332","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:33:15.000",0
"34_82_231+0+9331","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:28:15.000",0
"34_82_231+0+9330","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:23:15.000",0
"34_82_231+0+9329","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:18:14.000",0
"34_82_231+0+9328","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:13:14.000",0
"34_82_231+0+9327","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:08:14.000",0
"34_82_231+0+9326","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 21:03:14.000",0
"34_82_231+0+9325","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 20:58:14.000",0
"34_82_231+0+9324","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 20:53:14.000",0
"34_82_231+0+9323","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 20:48:14.000",0
"34_82_231+0+9322","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 20:43:14.000",0
"34_82_231+0+9321","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 20:38:13.000",0
"34_82_231+0+9320","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 20:33:13.000",0
"34_82_231+0+9319","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 29, 2023 @ 20:28:13.000",0
